Voucher Number,Reference,Date,Voucher Type,Party Name,Party Alias,Supplier's TIN No.,CST Number,Item Name,Godown,Item Batch,Acutal Quantity,Billed Quantity,Alternate Actual Quantity,Alternate Billed Quantity,Rate,Purchase Rate,Unit,Discount,Discount Amount,Margin,Amount,Purchase/Sales Ledger,Narration
PFI-MINV/2303150,NEPL/03/22-23,22-Oct-22,Sales (22-23),Numatic Engineers Pvt Ltd,,,,BW 30 365,BHIWANDI,Primary Batch,2.00,2.00,,,30500.00,29476.55,Nos,0,,2046.90,61000.00,GST Sales,
PFI-MINV/2303151,PFI-MSO/2303193,22-Oct-22,Sales (22-23),Sanjeevani Aqua Services & Consultancy,,,,"BB 20""- 4""",BHIWANDI,Primary Batch,6.00,6.00,,,350.00,186.10,Nos,0,,983.40,2100.00,GST Sales,
PFI-MINV/2303152,PFI-MSO/2303191,22-Oct-22,Sales (22-23),Alpha Projects (Andheri),,,,"10"" Blue L 1""",ANDHERI,Primary Batch,6.00,6.00,,,350.00,78.13,Nos,0,,1631.33,2100.00,GST Sales,
PFI-MINV/2303152,PFI-MSO/2303191,22-Oct-22,Sales (22-23),Alpha Projects (Andheri),,,,"BB 20""- 4.25""",ANDHERI,Primary Batch,12.00,12.00,,,400.00,217.50,Nos,0,,2190.26,4800.00,GST Sales,
PFI-MINV/2303152,PFI-MSO/2303191,22-Oct-22,Sales (22-23),Alpha Projects (Andheri),,,,"PP 10"" 1 UM",ANDHERI,Primary Batch,2.00,2.00,,,80.00,37.59,Nos,0,,84.83,160.00,GST Sales,
PFI-MINV/2303152,PFI-MSO/2303191,22-Oct-22,Sales (22-23),Alpha Projects (Andheri),,,,"PP 10"" 10 UM",ANDHERI,Primary Batch,2.00,2.00,,,80.00,35.07,Nos,0,,89.87,160.00,GST Sales,
PFI-MINV/2303152,PFI-MSO/2303191,22-Oct-22,Sales (22-23),Alpha Projects (Andheri),,,,"PP 10"" 5UM",ANDHERI,Primary Batch,2.00,2.00,,,80.00,35.24,Nos,0,,89.53,160.00,GST Sales,
PFI-MINV/2303153,PFI-MSO/2303203,22-Oct-22,Sales (22-23),SB Enterprises,,,,20NB TMF,BHIWANDI,Primary Batch,1.00,1.00,,,850.00,510.00,Nos,0,,340.00,850.00,GST Sales,
PFI-MINV/2303154,C1C0907-01,22-Oct-22,Sales (22-23),Cheyyar SEZ Developers Pvt Ltd,,,,"SP 40""",BHIWANDI,Primary Batch,14.00,14.00,,,200.00,102.50,Nos,0,,1365.00,2800.00,GST Sales,"Supply to SEZ Unit or SEZ Developer for Authorised Operations under Bond or Letter of
Undertaking without payment of Integrated Tax LUT NO- AD270421023124P, IEC NO- 0303010657"
PFI-MINV/2303155,SMPPL/22-23/086,22-Oct-22,Sales (22-23),Sanchita Marine Product Pvt. Ltd.,,,,GN SCA-25L,BHIWANDI,Primary Batch,100.00,100.00,100.00,100.00,175.00,55.56,KGS,0,,11944.00,17500.00,GST Sales,
PFI-MINV/2303156,C1C0902-01,22-Oct-22,Sales (22-23),Cheyyar SEZ Developers Pvt Ltd,,,,"SP 40""",BHIWANDI,Primary Batch,28.00,28.00,,,200.00,102.50,Nos,0,,2730.00,5600.00,GST Sales,"Supply to SEZ Unit or SEZ Developer for Authorised Operations under Bond or Letter of
Undertaking without payment of Integrated Tax LUT NO- AD270421023124P, IEC NO- 0303010657"
PFI-MINV/2303157,C1C0903-01,22-Oct-22,Sales (22-23),Cheyyar SEZ Developers Pvt Ltd,,,,"SP 40""",BHIWANDI,Primary Batch,14.00,14.00,,,200.00,102.50,Nos,0,,1365.00,2800.00,GST Sales,"Supply to SEZ Unit or SEZ Developer for Authorised Operations under Bond or Letter of
Undertaking without payment of Integrated Tax LUT NO- AD270421023124P, IEC NO- 0303010657"
PFI-MINV/2303158,PFI-MSO/2303211,27-Oct-22,Sales (22-23),Retail Sales,,,,"DS-TS 4"" W",BHIWANDI,Primary Batch,2.00,2.00,,,500.00,299.68,Nos,0,,400.64,1000.00,GST Sales,
PFI-MINV/2303158,PFI-MSO/2303211,27-Oct-22,Sales (22-23),Retail Sales,,,,FM 32 (0.6-6),BHIWANDI,Primary Batch,1.00,1.00,,,1050.00,750.00,Nos,0,,300.00,1050.00,GST Sales,
PFI-MINV/2303159,PFI-MSO/2303207,27-Oct-22,Sales (22-23),Pollucons Enviro Engineers Pvt. Ltd,,,,Media - Fine Sand,BHIWANDI,Primary Batch,1000.00,1000.00,1000.00,1000.00,7.00,3.95,KGS,0,,3050.00,7000.00,GST Sales,
PFI-MINV/2303159,PFI-MSO/2303207,27-Oct-22,Sales (22-23),Pollucons Enviro Engineers Pvt. Ltd,,,,Media - Pebbels,BHIWANDI,Primary Batch,2000.00,2000.00,2000.00,2000.00,7.00,3.03,KGS,0,,7940.00,14000.00,GST Sales,
PFI-MINV/2303160,PFIKOL/PO030/22-23,27-Oct-22,Sales (22-23),Pratham Filter Industries (Kol GL),,,,RO-Spare Head,BHIWANDI,Primary Batch,2.00,2.00,,,12120.00,4351.17,Nos,0,,15538.06,24240.00,Branch Sales,
PFI-MINV/2303160,PFIKOL/PO030/22-23,27-Oct-22,Sales (22-23),Pratham Filter Industries (Kol GL),,,,RO-Spare Parts,BHIWANDI,Primary Batch,3.00,3.00,,,30.00,253.26,Nos,0,,-669.78,90.00,Branch Sales,
PFI-MINV/2303161,PFI-MSO/2303213,27-Oct-22,Sales (22-23),Shri Shivkrupa Synthetics Pvt Ltd,,,,FM 65 (12-60),BHIWANDI,Primary Batch,1.00,1.00,,,5500.00,2400.00,Nos,0,,3100.00,5500.00,GST Sales,
PFI-MINV/2303163,PFI-MSO/2303166,27-Oct-22,Sales (22-23),Apex Technology,,,,Water Vending Machine,BHIWANDI,Primary Batch,4.00,4.00,,,515134.00,25000.00,Nos,0,,2103391.44,2060536.00,GST Sales,
PFI-MINV/2303164,PFIKOL/PO031/22-23,27-Oct-22,Sales (22-23),Pratham Filter Industries (Kol GL),,,,ECOLINE 8-300-5,BHIWANDI,Primary Batch,11.00,11.00,,,31323.00,30083.26,Nos,0,,13637.15,344553.00,Branch Sales,
PFI-MINV/2303164,PFIKOL/PO031/22-23,27-Oct-22,Sales (22-23),Pratham Filter Industries (Kol GL),,,,ECOLINE 8-300-6,BHIWANDI,Primary Batch,24.00,24.00,,,33763.00,33071.06,Nos,0,,16606.57,810312.00,Branch Sales,
PFI-MINV/2303164,PFIKOL/PO031/22-23,27-Oct-22,Sales (22-23),Pratham Filter Industries (Kol GL),,,,ECOLINE 8-300-7,BHIWANDI,Primary Batch,6.00,6.00,,,35654.00,35166.16,Nos,0,,2927.04,213924.00,Branch Sales,
PFI-MINV/2303165,PFI-MSO/2303216,27-Oct-22,Sales (22-23),MG Enviro Services,,,,"SP 30""",PUNE,Primary Batch,50.00,50.00,,,115.00,76.88,Nos,0,,1906.00,5750.00,GST Sales,
PFI-MINV/2303166,PFI-MSO/2302940,27-Oct-22,Sales (22-23),Aquacare Technology,,,,RO-Spare Head,BHIWANDI,Primary Batch,5.00,5.00,,,2700.00,4351.17,Nos,0,,-8255.85,13500.00,GST Sales,
PFI-MINV/2303167,PR432/0723,27-Oct-22,Sales (22-23),Indu Ionpure ( India) Pvt. Ltd.,,,,"Codeline 4"" -2 Element",BHIWANDI,Primary Batch,2.00,2.00,,,23200.00,16270.00,Nos,0,,13860.00,46400.00,GST Sales,
PFI-MINV/2303168,BALC105BALC01-B053,28-Oct-22,Sales (22-23),Membrane Systems Spl India Pvt Ltd (Ambernath Divison ),,,,"Codeline 4"" -5 Element",BHIWANDI,Primary Batch,2.00,2.00,,,29000.00,24201.27,Nos,0,,15097.46,58000.00,GST Sales,
PFI-MINV/2303169,16210/2022-23,28-Oct-22,Sales (22-23),Aquatech Engineering Services,,,,BW 30 XFRLE 400/34,BHIWANDI,Primary Batch,15.00,15.00,,,37500.00,36581.88,Nos,0,,13771.80,562500.00,GST Sales,
PFI-MINV/2303170,PFI-MSO/2303219,28-Oct-22,Sales (22-23),Pratham Filter Industries (Kol GL),,,,DS-VB,BHIWANDI,Primary Batch,30.00,30.00,,,247.00,162.88,Nos,0,,2523.80,7410.00,Branch Sales,
PFI-MINV/2303171,4511051222,28-Oct-22,Sales (22-23),Rochem Separation Systems I P Ltd,,,,SS 307,BHIWANDI,Primary Batch,2.00,2.00,,,38800.00,28754.69,Nos,0,,20090.62,77600.00,GST Sales,
PFI-MINV/2303172,4200028582,28-Oct-22,Sales (22-23),Sangam (India) Limited,,,,"SP 40""",BHIWANDI,Primary Batch,400.00,400.00,,,180.00,102.50,Nos,0,,31000.00,72000.00,GST Sales,
PFI-MINV/2303173,PFIKOL/PO033/22-23,28-Oct-22,Sales (22-23),Pratham Filter Industries (Kol GL),,,,Codeline 80S000-6,BHIWANDI,Primary Batch,27.00,27.00,,,50303.00,62081.09,Nos,0,,-318008.30,1358181.00,Branch Sales,
PFI-MINV/2303173,PFIKOL/PO033/22-23,28-Oct-22,Sales (22-23),Pratham Filter Industries (Kol GL),,,,ECOLINE 8-300-5,BHIWANDI,Primary Batch,9.00,9.00,,,31323.00,30125.43,Nos,0,,10778.16,281907.00,Branch Sales,
PFI-MINV/2303174,PFI-MSO/2303224,28-Oct-22,Sales (22-23),Covalence Envirotech Pvt. Ltd,,,,"PP 30"" 5 UM",PUNE,Primary Batch,50.00,50.00,,,175.00,100.66,Nos,0,,3717.00,8750.00,GST Sales,
PFI-MINV/2303175,4200026343,28-Oct-22,Sales (22-23),Sangam (India) Limited,,,,Codeline 80S000-3,BHIWANDI,Primary Batch,1.00,1.00,,,51500.00,46591.07,Nos,0,,10695.45,51500.00,GST Sales,
PFI-MINV/2303175,4200026343,28-Oct-22,Sales (22-23),Sangam (India) Limited,,,,RO-Spare Parts,BHIWANDI,Primary Batch,10.00,10.00,,,190.00,253.26,Nos,0,,-419.12,1900.00,GST Sales,
PFI-MINV/2303176,PFI-MSO/2303225,28-Oct-22,Sales (22-23),Retail Sales,,,,BP 410,BHIWANDI,Primary Batch,4.00,4.00,,,200.00,51.11,Nos,0,,595.70,800.00,GST Sales,
PFI-MINV/2303176,PFI-MSO/2303225,28-Oct-22,Sales (22-23),Retail Sales,,,,Media  - Coarse Silex,BHIWANDI,Primary Batch,50.00,50.00,50.00,50.00,6.00,3.96,KGS,0,,102.05,300.00,GST Sales,
PFI-MINV/2303176,PFI-MSO/2303225,28-Oct-22,Sales (22-23),Retail Sales,,,,Media - Fine Sand,BHIWANDI,Primary Batch,50.00,50.00,50.00,50.00,6.00,3.95,KGS,0,,102.55,300.00,GST Sales,
PFI-MINV/2303176,PFI-MSO/2303225,28-Oct-22,Sales (22-23),Retail Sales,,,,Media - Fine Silex,BHIWANDI,Primary Batch,50.00,50.00,50.00,50.00,6.00,3.96,KGS,0,,102.05,300.00,GST Sales,
PFI-MINV/2303176,PFI-MSO/2303225,28-Oct-22,Sales (22-23),Retail Sales,,,,"SP 10""",BHIWANDI,Primary Batch,2.00,2.00,,,40.00,25.40,Nos,0,,29.21,80.00,GST Sales,
PFI-MINV/2303176,PFI-MSO/2303225,28-Oct-22,Sales (22-23),Retail Sales,,,,"SP BB 20""",BHIWANDI,Primary Batch,2.00,2.00,,,250.00,167.59,Nos,0,,164.91,500.00,GST Sales,
PFI-MINV/2303177,PFIAHD/PO0152/22-23,28-Oct-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,25NB TMF,BHIWANDI,Primary Batch,24.00,24.00,,,680.00,680.00,Nos,0,,,16320.00,Branch Sales,
PFI-MINV/2303177,PFIAHD/PO0152/22-23,28-Oct-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,40NB SMF W,BHIWANDI,Primary Batch,6.00,6.00,,,1050.00,1050.04,Nos,0,,-0.24,6300.00,Branch Sales,
PFI-MINV/2303177,PFIAHD/PO0152/22-23,28-Oct-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,65NB SMS,BHIWANDI,Primary Batch,2.00,2.00,,,4100.00,4297.48,Nos,0,,-394.96,8200.00,Branch Sales,
PFI-MINV/2303177,PFIAHD/PO0152/22-23,28-Oct-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,BW 30 XFR 400/34 I,BHIWANDI,Primary Batch,30.00,30.00,,,36897.00,36897.07,Nos,0,,-2.01,1106910.00,Branch Sales,
PFI-MINV/2303177,PFIAHD/PO0152/22-23,28-Oct-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,"DS TS 4""",BHIWANDI,Primary Batch,24.00,24.00,,,382.00,382.08,Nos,0,,-1.92,9168.00,Branch Sales,
PFI-MINV/2303177,PFIAHD/PO0152/22-23,28-Oct-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,DS-VB,BHIWANDI,Primary Batch,25.00,25.00,,,247.00,162.88,Nos,0,,2103.00,6175.00,Branch Sales,
PFI-MINV/2303177,PFIAHD/PO0152/22-23,28-Oct-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,ECOLINE 4-300-3,BHIWANDI,Primary Batch,4.00,4.00,,,7226.00,5741.32,Nos,0,,5938.72,28904.00,Branch Sales,
PFI-MINV/2303177,PFIAHD/PO0152/22-23,28-Oct-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,ECOLINE 8-300-3,BHIWANDI,Primary Batch,2.00,2.00,,,28216.00,25858.04,Nos,0,,4715.92,56432.00,Branch Sales,
PFI-MINV/2303177,PFIAHD/PO0152/22-23,28-Oct-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,ECOLINE 8-300-4,BHIWANDI,Primary Batch,2.00,2.00,,,30673.00,27118.60,Nos,0,,7108.81,61346.00,Branch Sales,
PFI-MINV/2303177,PFIAHD/PO0152/22-23,28-Oct-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,"FRP 1865 - 4"" T",BHIWANDI,Primary Batch,4.00,4.00,,,14863.00,14689.78,Nos,0,,692.88,59452.00,Branch Sales,
PFI-MINV/2303177,PFIAHD/PO0152/22-23,28-Oct-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,"FRP 2162 - 4""TB",BHIWANDI,Primary Batch,6.00,6.00,,,18558.00,18251.19,Nos,0,,1840.87,111348.00,Branch Sales,
PFI-MINV/2303177,PFIAHD/PO0152/22-23,28-Oct-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,"FRP 2472 - 4""TB",BHIWANDI,Primary Batch,6.00,6.00,,,21065.00,20743.94,Nos,0,,1926.37,126390.00,Branch Sales,
PFI-MINV/2303177,PFIAHD/PO0152/22-23,28-Oct-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,"FRP 3072 - 4""TB",BHIWANDI,Primary Batch,6.00,6.00,,,28480.00,28177.56,Nos,0,,1814.65,170880.00,Branch Sales,
PFI-MINV/2303177,PFIAHD/PO0152/22-23,28-Oct-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,"FRP 3672 - 4""TB",BHIWANDI,Primary Batch,3.00,3.00,,,36292.00,36292.00,Nos,0,,0.01,108876.00,Branch Sales,
PFI-MINV/2303177,PFIAHD/PO0152/22-23,28-Oct-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,"FRP 4272 - 6""FLTB",BHIWANDI,Primary Batch,1.00,1.00,,,61791.00,61273.48,Nos,0,,517.53,61791.00,Branch Sales,
PFI-MINV/2303177,PFIAHD/PO0152/22-23,28-Oct-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,GN SCA-5L,BHIWANDI,Primary Batch,200.00,200.00,200.00,200.00,58.00,55.52,KGS,0,,496.00,11600.00,Branch Sales,
PFI-MINV/2303177,PFIAHD/PO0152/22-23,28-Oct-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,LC HR 4040,BHIWANDI,Primary Batch,10.00,10.00,,,10149.00,10148.80,Nos,0,,2.01,101490.00,Branch Sales,
PFI-MINV/2303177,PFIAHD/PO0152/22-23,28-Oct-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,Memflo 8-300-2,BHIWANDI,Primary Batch,2.00,2.00,,,8000.00,7907.43,Nos,0,,185.14,16000.00,Branch Sales,
PFI-MINV/2303177,PFIAHD/PO0152/22-23,28-Oct-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,"SPG 1054-2.5"" T",BHIWANDI,Primary Batch,15.00,15.00,,,2264.00,2178.93,Nos,0,,1276.05,33960.00,Branch Sales,
PFI-MINV/2303177,PFIAHD/PO0152/22-23,28-Oct-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,"SPG 1354-2.5"" T",BHIWANDI,Primary Batch,36.00,36.00,,,3045.00,3035.12,Nos,0,,355.69,109620.00,Branch Sales,
PFI-MINV/2303177,PFIAHD/PO0152/22-23,28-Oct-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,"SPG 1665-4"" T",BHIWANDI,Primary Batch,10.00,10.00,,,6308.00,6308.00,Nos,0,,0.01,63080.00,Branch Sales,
PFI-MINV/2303177,PFIAHD/PO0152/22-23,28-Oct-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,SW 30 HRLE 400,BHIWANDI,Primary Batch,8.00,8.00,,,39838.00,39074.09,Nos,0,,6111.31,318704.00,Branch Sales,
PFI-MINV/2303177,PFIAHD/PO0152/22-23,28-Oct-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,TSF 1865 T&B,BHIWANDI,Primary Batch,4.00,4.00,,,8720.00,8720.00,Nos,0,,,34880.00,Branch Sales,
PFI-MINV/2303177,PFIAHD/PO0152/22-23,28-Oct-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,UV -ECS 025L,BHIWANDI,Primary Batch,3.00,3.00,,,5515.00,5416.09,Nos,0,,296.73,16545.00,Branch Sales,
PFI-MINV/2303178,PFIAHD/PO0152/22-23,28-Oct-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,BW 30 365,BHIWANDI,Primary Batch,100.00,100.00,,,29564.00,29450.48,Nos,0,,11352.00,2956400.00,Branch Sales,
PFI-MINV/2303178,PFIAHD/PO0152/22-23,28-Oct-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,LC HF 4040,BHIWANDI,Primary Batch,100.00,100.00,,,6094.00,5911.85,Nos,0,,18215.00,609400.00,Branch Sales,
PFI-MINV/2303179,PFI-MSO/2303223,28-Oct-22,Sales (22-23),V-TECH Enterprises,,,,"BB 20""- 4""",PUNE,Primary Batch,16.00,16.00,,,325.00,186.10,Nos,0,,2222.40,5200.00,GST Sales,
PFI-MINV/2303179,PFI-MSO/2303223,28-Oct-22,Sales (22-23),V-TECH Enterprises,,,,"PP 20"" 5 UM",PUNE,Primary Batch,200.00,200.00,,,120.00,71.65,Nos,0,,9670.00,24000.00,GST Sales,
PFI-MINV/2303180,NAS/614/22-23/42,28-Oct-22,Sales (22-23),Nirmal Aqua Solutions,,,,MEMFLO-4-300-3,BHIWANDI,Primary Batch,4.00,4.00,,,3800.00,2869.04,Nos,0,,3723.84,15200.00,GST Sales,
PFI-MINV/2303181,PFIKOL/PO034/22-23,28-Oct-22,Sales (22-23),Pratham Filter Industries (Kol GL),,,,Codeline 80S000-5,BHIWANDI,Primary Batch,2.00,2.00,,,47332.00,57768.93,Nos,0,,-20873.84,94664.00,Branch Sales,
PFI-MINV/2303181,PFIKOL/PO034/22-23,28-Oct-22,Sales (22-23),Pratham Filter Industries (Kol GL),,,,Codeline 80S000-6,BHIWANDI,Primary Batch,9.00,9.00,,,66186.00,62081.09,Nos,0,,36944.35,595674.00,Branch Sales,
PFI-MINV/2303181,PFIKOL/PO034/22-23,28-Oct-22,Sales (22-23),Pratham Filter Industries (Kol GL),,,,ECOLINE 8-300-6,BHIWANDI,Primary Batch,20.00,20.00,,,33763.00,33072.55,Nos,0,,13809.18,675260.00,Branch Sales,
PFI-MINV/2303182,KI/PO/22-23/00745,29-Oct-22,Sales (22-23),Komal Industries,,,,"SPG 1054-2.5"" T",BHIWANDI,Primary Batch,2.00,2.00,,,2600.00,2178.93,Nos,0,,842.14,5200.00,GST Sales,
PFI-MINV/2303183,PODOM2223002547,29-Oct-22,Sales (22-23),WTE Infra Projects Private Limited,,,,"SP BB 20""",BHIWANDI,Primary Batch,100.00,100.00,,,240.00,167.54,Nos,0,,7246.00,24000.00,GST Sales,
PFI-MINV/2303184,PFISHO7188,29-Oct-22,Sales (22-23),Retail Sales,,,,"KEMFLO 10""",BHIWANDI,Primary Batch,5.00,5.00,,,50.63,17.40,Nos,0,,166.17,253.15,GST Sales,
PFI-MINV/2303184,PFISHO7188,29-Oct-22,Sales (22-23),Retail Sales,,,,"SP BB 20""",BHIWANDI,Primary Batch,18.00,18.00,,,229.00,167.54,Nos,0,,1106.58,4122.00,GST Sales,
PFI-MINV/2303185,PR432/0766,29-Oct-22,Sales (22-23),Indu Ionpure ( India) Pvt. Ltd.,,,,"20"" BB V",BHIWANDI,Primary Batch,1.00,1.00,,,1500.00,699.49,Nos,0,,800.75,1500.00,GST Sales,
PFI-MINV/2303185,PR432/0766,29-Oct-22,Sales (22-23),Indu Ionpure ( India) Pvt. Ltd.,,,,"20"" Blue V 3/4""",BHIWANDI,Primary Batch,1.00,1.00,,,500.00,301.22,Nos,0,,198.86,500.00,GST Sales,
PFI-MINV/2303185,PR432/0766,29-Oct-22,Sales (22-23),Indu Ionpure ( India) Pvt. Ltd.,,,,"SP 20""",BHIWANDI,Primary Batch,1.00,1.00,,,120.00,51.25,Nos,0,,68.77,120.00,GST Sales,
PFI-MINV/2303185,PR432/0766,29-Oct-22,Sales (22-23),Indu Ionpure ( India) Pvt. Ltd.,,,,"SP BB 20""",BHIWANDI,Primary Batch,1.00,1.00,,,350.00,167.54,Nos,0,,182.52,350.00,GST Sales,
PFI-MINV/2303186,SRS/186,29-Oct-22,Sales (22-23),SRS Aquatech Engineering,,,,BW 30 PRO 400,BHIWANDI,Primary Batch,4.00,4.00,,,31800.00,30792.88,Nos,0,,4028.48,127200.00,GST Sales,
PFI-MINV/2303187,PFI-MSO/2303184,29-Oct-22,Sales (22-23),Microplast Engineering,,,,"20"" BB L -1""",ANDHERI,Primary Batch,5.00,5.00,,,650.00,290.45,Nos,0,,1797.75,3250.00,GST Sales,
PFI-MINV/2303188,34,29-Oct-22,Sales (22-23),B J AQUA,,,,"SP 30""",ANDHERI,Primary Batch,25.00,25.00,,,125.00,76.88,Nos,0,,1203.50,3125.00,GST Sales,
PFI-MINV/2303189,PFI-MSO/2303236,29-Oct-22,Sales (22-23),Aditya International,,,,"PP 20"" 10 UM",ANDHERI,Primary Batch,20.00,20.00,,,140.00,72.21,Nos,0,,1355.80,2800.00,GST Sales,
PFI-MINV/2303189,PFI-MSO/2303236,29-Oct-22,Sales (22-23),Aditya International,,,,"PP 20"" 25 UM",ANDHERI,Primary Batch,10.00,10.00,,,140.00,75.38,Nos,0,,646.20,1400.00,GST Sales,
PFI-MINV/2303189,PFI-MSO/2303236,29-Oct-22,Sales (22-23),Aditya International,,,,"PP 20"" 5 UM",ANDHERI,Primary Batch,10.00,10.00,,,140.00,71.65,Nos,0,,683.50,1400.00,GST Sales,
PFI-MINV/2303190,PFI-MSO/2303237,29-Oct-22,Sales (22-23),V-TECH Enterprises,,,,40NB SMF,PUNE,Primary Batch,2.00,2.00,,,1500.00,960.27,Nos,0,,1079.46,3000.00,GST Sales,
PFI-MINV/2303190,PFI-MSO/2303237,29-Oct-22,Sales (22-23),V-TECH Enterprises,,,,40NB SMS,PUNE,Primary Batch,2.00,2.00,,,1550.00,1066.29,Nos,0,,967.42,3100.00,GST Sales,
PFI-MINV/2303190,PFI-MSO/2303237,29-Oct-22,Sales (22-23),V-TECH Enterprises,,,,FM 50 (1-10),PUNE,Primary Batch,1.00,1.00,,,2100.00,1200.71,Nos,0,,899.29,2100.00,GST Sales,
PFI-MINV/2303191,PFI-MSO/2303238,29-Oct-22,Sales (22-23),Chemion Engineers,,,,VC 1.5,PUNE,Primary Batch,6.00,6.00,,,390.00,200.27,Nos,0,,1138.58,2340.00,GST Sales,
PFI-MINV/2303192,0397,31-Oct-22,Sales (22-23),Inditron Enterprises Pvt Ltd,,,,"SP 30""",PUNE,Primary Batch,213.00,213.00,,,115.00,76.88,Nos,0,,8119.66,24495.00,GST Sales,
PFI-MINV/2303193,16228/2022-23,31-Oct-22,Sales (22-23),Aquatech Engineering Services,,,,BW 30 PRO 400,BHIWANDI,Primary Batch,20.00,20.00,,,31700.00,30792.88,Nos,0,,18142.40,634000.00,GST Sales,
PFI-MINV/2303194,PFI-MSO/2303250,31-Oct-22,Sales (22-23),Pollucons Enviro Engineers Pvt. Ltd,,,,DP - ESD 604,ANDHERI,Primary Batch,2.00,2.00,,,4000.00,1900.94,Nos,0,,4198.12,8000.00,GST Sales,
PFI-MINV/2303195,PFI-MSO/2303247,31-Oct-22,Sales (22-23),Dolphin Enviro Systems,,,,"10"" Blue L 3/4""",BHIWANDI,Primary Batch,2.00,2.00,,,200.00,79.42,Nos,0,,241.17,400.00,GST Sales,
PFI-MINV/2303195,PFI-MSO/2303247,31-Oct-22,Sales (22-23),Dolphin Enviro Systems,,,,20NB TMF,BHIWANDI,Primary Batch,2.00,2.00,,,800.00,510.00,Nos,0,,580.04,1600.00,GST Sales,
PFI-MINV/2303195,PFI-MSO/2303247,31-Oct-22,Sales (22-23),Dolphin Enviro Systems,,,,DP - ESD 604,BHIWANDI,Primary Batch,2.00,2.00,,,2900.00,1900.94,Nos,0,,1998.25,5800.00,GST Sales,
PFI-MINV/2303195,PFI-MSO/2303247,31-Oct-22,Sales (22-23),Dolphin Enviro Systems,,,,FM 15 (60-600),BHIWANDI,Primary Batch,4.00,4.00,,,550.00,300.53,Nos,0,,997.93,2200.00,GST Sales,
PFI-MINV/2303195,PFI-MSO/2303247,31-Oct-22,Sales (22-23),Dolphin Enviro Systems,,,,Media - Fine Silex,BHIWANDI,Primary Batch,50.00,50.00,50.00,50.00,6.00,3.96,KGS,0,,102.01,300.00,GST Sales,
PFI-MINV/2303195,PFI-MSO/2303247,31-Oct-22,Sales (22-23),Dolphin Enviro Systems,,,,PG 160 B,BHIWANDI,Primary Batch,4.00,4.00,,,300.00,169.88,Nos,0,,520.51,1200.00,GST Sales,
PFI-MINV/2303195,PFI-MSO/2303247,31-Oct-22,Sales (22-23),Dolphin Enviro Systems,,,,PG 400 B,BHIWANDI,Primary Batch,1.00,1.00,,,300.00,169.72,Nos,0,,130.29,300.00,GST Sales,
PFI-MINV/2303195,PFI-MSO/2303247,31-Oct-22,Sales (22-23),Dolphin Enviro Systems,,,,"SP 10""",BHIWANDI,Primary Batch,2.00,2.00,,,40.00,25.40,Nos,0,,29.20,80.00,GST Sales,
PFI-MINV/2303195,PFI-MSO/2303247,31-Oct-22,Sales (22-23),Dolphin Enviro Systems,,,,"SPG 844-2.5"" T",BHIWANDI,Primary Batch,2.00,2.00,,,1950.00,1761.16,Nos,0,,377.77,3900.00,GST Sales,
PFI-MINV/2303195,PFI-MSO/2303247,31-Oct-22,Sales (22-23),Dolphin Enviro Systems,,,,SRO 4040,BHIWANDI,Primary Batch,1.00,1.00,,,2500.00,450.00,Nos,0,,2050.05,2500.00,GST Sales,
PFI-MINV/2303196,PFI-MSO/2303252,1-Nov-22,Sales (22-23),Fluid Systems,,,,FM 50 (1.6-16),PUNE,Primary Batch,1.00,1.00,,,1800.00,1200.17,Nos,0,,599.83,1800.00,GST Sales,
PFI-MINV/2303197,PODOM2223002403,1-Nov-22,Sales (22-23),WTE Infra Projects Private Limited,,,,BW 30 PRO 400,BHIWANDI,Primary Batch,42.00,42.00,,,31400.00,30792.88,Nos,0,,25499.04,1318800.00,GST Sales,
